"MEASURE","Measure","SEX_ABS","Sex","AGE","Age","REGIONTYPE","Geography Level","ASGS_2016","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","108051171","Wingham","A","Annual","2016","2016",117,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","109011172","Albury - East","A","Annual","2016","2016",121,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","109011172","Albury - East","A","Annual","2016","2016",168,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","109011173","Albury - North","A","Annual","2016","2016",106,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","109011173","Albury - North","A","Annual","2016","2016",137,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","109011174","Albury - South","A","Annual","2016","2016",122,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","109011174","Albury - South","A","Annual","2016","2016",165,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","109011175","Albury Region","A","Annual","2016","2016",91,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","109011175","Albury Region","A","Annual","2016","2016",108,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","109011176","Lavington","A","Annual","2016","2016",145,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","109011176","Lavington","A","Annual","2016","2016",235,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","109021177","Hay","A","Annual","2016","2016",57,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","109021177","Hay","A","Annual","2016","2016",49,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","109021178","Wentworth - Buronga","A","Annual","2016","2016",61,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","109021178","Wentworth - Buronga","A","Annual","2016","2016",69,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","109021179","Wentworth-Balranald Region","A","Annual","2016","2016",47,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","109021179","Wentworth-Balranald Region","A","Annual","2016","2016",36,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","109031180","Corowa","A","Annual","2016","2016",118,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","109031180","Corowa","A","Annual","2016","2016",107,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","109031181","Corowa Region","A","Annual","2016","2016",102,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","109031181","Corowa Region","A","Annual","2016","2016",109,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","109031182","Deniliquin","A","Annual","2016","2016",98,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","109031182","Deniliquin","A","Annual","2016","2016",151,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","109031183","Deniliquin Region","A","Annual","2016","2016",91,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","109031183","Deniliquin Region","A","Annual","2016","2016",82,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","109031184","Moama","A","Annual","2016","2016",93,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","109031184","Moama","A","Annual","2016","2016",110,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","109031185","Tocumwal - Finley - Jerilderie","A","Annual","2016","2016",160,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","109031185","Tocumwal - Finley - Jerilderie","A","Annual","2016","2016",151,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","110011186","Armidale","A","Annual","2016","2016",215,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","110011186","Armidale","A","Annual","2016","2016",299,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","110011187","Armidale Region - North","A","Annual","2016","2016",41,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","110011187","Armidale Region - North","A","Annual","2016","2016",43,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","110011188","Armidale Region - South","A","Annual","2016","2016",49,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","110011188","Armidale Region - South","A","Annual","2016","2016",79,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","110011189","Walcha","A","Annual","2016","2016",28,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","110011189","Walcha","A","Annual","2016","2016",46,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","110021190","Glen Innes","A","Annual","2016","2016",134,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","110021190","Glen Innes","A","Annual","2016","2016",149,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","110021191","Inverell","A","Annual","2016","2016",149,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","110021191","Inverell","A","Annual","2016","2016",184,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","110021192","Inverell Region - East","A","Annual","2016","2016",55,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","110021192","Inverell Region - East","A","Annual","2016","2016",52,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","110021193","Inverell Region - West","A","Annual","2016","2016",90,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","110021193","Inverell Region - West","A","Annual","2016","2016",95,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","110021194","Tenterfield","A","Annual","2016","2016",92,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","110021194","Tenterfield","A","Annual","2016","2016",99,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","110031195","Moree","A","Annual","2016","2016",75,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","110031195","Moree","A","Annual","2016","2016",97,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","110031196","Moree Region","A","Annual","2016","2016",37,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","110031196","Moree Region","A","Annual","2016","2016",29,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","110031197","Narrabri","A","Annual","2016","2016",62,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","110031197","Narrabri","A","Annual","2016","2016",87,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","110031198","Narrabri Region","A","Annual","2016","2016",54,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","110031198","Narrabri Region","A","Annual","2016","2016",52,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","110041199","Gunnedah","A","Annual","2016","2016",121,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","110041199","Gunnedah","A","Annual","2016","2016",153,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","110041200","Gunnedah Region","A","Annual","2016","2016",46,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","110041200","Gunnedah Region","A","Annual","2016","2016",39,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","110041201","Quirindi","A","Annual","2016","2016",110,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","110041201","Quirindi","A","Annual","2016","2016",103,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","110041202","Tamworth - East","A","Annual","2016","2016",229,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","110041202","Tamworth - East","A","Annual","2016","2016",260,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","110041203","Tamworth - North","A","Annual","2016","2016",164,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","110041203","Tamworth - North","A","Annual","2016","2016",265,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","110041204","Tamworth - West","A","Annual","2016","2016",22,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","110041204","Tamworth - West","A","Annual","2016","2016",32,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","110041205","Tamworth Region","A","Annual","2016","2016",207,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","110041205","Tamworth Region","A","Annual","2016","2016",206,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","111011206","Belmont - Bennetts Green","A","Annual","2016","2016",263,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","111011206","Belmont - Bennetts Green","A","Annual","2016","2016",293,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","111011207","Belmont South - Blacksmiths","A","Annual","2016","2016",66,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","111011207","Belmont South - Blacksmiths","A","Annual","2016","2016",99,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","111011208","Charlestown - Dudley","A","Annual","2016","2016",274,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","111011208","Charlestown - Dudley","A","Annual","2016","2016",392,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","111011209","Glendale - Cardiff - Hillsborough","A","Annual","2016","2016",198,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","111011209","Glendale - Cardiff - Hillsborough","A","Annual","2016","2016",254,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","111011210","Mount Hutton - Windale","A","Annual","2016","2016",96,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","111011210","Mount Hutton - Windale","A","Annual","2016","2016",138,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","111011211","Redhead","A","Annual","2016","2016",55,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","111011211","Redhead","A","Annual","2016","2016",60,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","111011212","Swansea - Caves Beach","A","Annual","2016","2016",162,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","111011212","Swansea - Caves Beach","A","Annual","2016","2016",231,,
"ERP","Estimated Resident Population","1","Males","A80","80 - 84","SA2","Statistical Area Level 2","111011213","Valentine - Eleebana","A","Annual","2016","2016",123,,
"ERP","Estimated Resident Population","2","Females","A80","80 - 84","SA2","Statistical Area Level 2","111011213","Valentine - Eleebana","A","Annual","2016","2016",141,,
